id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202401740,2024-07-08 19:00:00,Clinic,Small,9,350+,Daily,False,90.0,True,True,24,Phishing Email,False,57.94,4
RAN202401741,2024-06-25 14:00:00,Insurance,Medium,12,1-50,Monthly,True,54.5,True,False,51,Exploited Vulnerability,False,32.34,7
RAN202401742,2024-06-25 04:00:00,Research Lab,Small,19,1-50,Weekly,False,64.21,True,False,47,Compromised Credentials,False,23.61,5
RAN202401743,2024-08-31 06:00:00,Research Lab,Medium,22,50-350,More than once per day,True,11.85,True,False,13,RDP Exploit,False,38.06,2
RAN202401744,2024-01-30 07:00:00,Hospital,Large,7,350+,Monthly,True,58.05,True,True,23,Phishing Email,False,43.12,6
RAN202401745,2024-08-14 21:00:00,Clinic,Medium,9,50-350,Daily,False,73.78,True,False,20,Phishing Email,False,20.63,4
RAN202401746,2024-02-15 02:00:00,Clinic,Medium,21,350+,Weekly,False,63.79,True,False,25,Compromised Credentials,False,7.24,1
RAN202401747,2024-01-25 15:00:00,Hospital,Medium,16,50-350,More than once per day,True,29.12,True,False,23,Exploited Vulnerability,False,33.85,1
RAN202401748,2024-05-15 05:00:00,Hospital,Large,20,1-50,Weekly,True,72.76,True,False,73,Phishing Email,False,26.12,5
RAN202401749,2024-05-15 05:00:00,Research Lab,Small,11,350+,Daily,False,72.92,True,True,18,Phishing Email,False,46.05,4
RAN202401750,2024-09-01 06:00:00,Hospital,Medium,12,50-350,Daily,False,76.69,True,False,28,Exploited Vulnerability,False,33.2,7
RAN202401751,2024-03-05 18:00:00,Clinic,Small,15,1-50,More than once per day,True,38.98,True,False,46,Compromised Credentials,True,61.56,1
RAN202401752,2024-09-18 15:00:00,Hospital,Medium,18,50-350,Daily,True,78.05,True,False,82,RDP Exploit,True,55.96,3
RAN202401753,2024-05-02 13:00:00,Hospital,Large,19,1-50,More than once per day,False,24.21,True,True,12,Exploited Vulnerability,True,54.07,2
RAN202401754,2024-09-02 15:00:00,Hospital,Large,16,1-50,Daily,False,54.5,True,False,43,Compromised Credentials,True,53.44,5
RAN202401755,2024-08-03 06:00:00,Pharma,Medium,15,1-50,More than once per day,False,31.84,True,True,29,Phishing Email,True,59.43,6
RAN202401756,2024-07-23 11:00:00,Insurance,Medium,5,50-350,Weekly,True,55.27,True,False,50,Compromised Credentials,True,63.34,6
RAN202401757,2024-06-26 16:00:00,Pharma,Large,11,350+,More than once per day,True,24.52,True,False,7,Compromised Credentials,False,65.06,1
RAN202401758,2024-06-03 07:00:00,Clinic,Medium,15,50-350,Weekly,True,62.32,False,False,64,Exploited Vulnerability,True,56.2,7
RAN202401759,2024-02-22 22:00:00,Hospital,Large,18,350+,More than once per day,True,18.94,True,False,10,Compromised Credentials,True,76.01,6
RAN202401760,2024-02-19 00:00:00,Clinic,Small,13,1-50,Monthly,True,47.91,True,True,61,Exploited Vulnerability,False,36.85,2
RAN202401761,2024-07-02 19:00:00,Clinic,Small,4,1-50,Monthly,True,69.14,True,False,66,Compromised Credentials,True,49.04,3
RAN202401762,2024-05-26 00:00:00,Insurance,Large,17,1-50,Daily,True,46.53,False,False,63,Compromised Credentials,True,60.95,6
RAN202401763,2024-05-03 08:00:00,Hospital,Large,4,1-50,Weekly,True,53.1,True,True,29,Compromised Credentials,True,51.56,5
RAN202401764,2024-06-09 00:00:00,Clinic,Small,16,1-50,More than once per day,False,45.82,True,False,25,RDP Exploit,True,50.37,7
RAN202401765,2024-08-03 21:00:00,Hospital,Medium,23,50-350,Monthly,False,38.16,True,False,25,RDP Exploit,False,11.08,5
RAN202401766,2024-10-02 12:00:00,Hospital,Large,15,350+,Daily,True,48.62,True,True,29,Compromised Credentials,False,40.75,1
RAN202401767,2024-02-07 09:00:00,Research Lab,Medium,14,350+,More than once per day,True,35.8,False,False,22,RDP Exploit,False,53.75,5
RAN202401768,2024-12-13 11:00:00,Clinic,Small,12,1-50,Daily,True,63.41,True,False,53,Phishing Email,False,41.38,2
RAN202401769,2024-05-07 22:00:00,Hospital,Large,3,350+,More than once per day,False,44.56,True,False,4,Exploited Vulnerability,True,79.75,4
RAN202401770,2024-11-22 22:00:00,Hospital,Medium,10,1-50,Daily,True,65.98,False,True,56,Phishing Email,False,20.36,2
RAN202401771,2024-04-05 04:00:00,Clinic,Small,8,1-50,Weekly,False,61.18,True,False,46,Exploited Vulnerability,False,26.88,3
RAN202401772,2024-12-07 18:00:00,Research Lab,Medium,6,350+,Daily,True,59.19,False,False,29,Exploited Vulnerability,False,37.02,6
RAN202401773,2024-09-21 05:00:00,Insurance,Medium,22,50-350,Daily,True,60.83,True,False,73,Compromised Credentials,True,66.2,5
RAN202401774,2024-01-16 19:00:00,Pharma,Medium,14,1-50,More than once per day,False,24.59,True,False,17,Exploited Vulnerability,True,21.54,3
RAN202401775,2024-12-30 09:00:00,Research Lab,Medium,17,50-350,Daily,True,63.34,True,True,96,Compromised Credentials,True,46.17,3
RAN202401776,2024-06-25 10:00:00,Hospital,Medium,21,1-50,More than once per day,True,36.63,True,True,43,Exploited Vulnerability,True,52.59,5
RAN202401777,2024-05-02 04:00:00,Clinic,Medium,19,50-350,Weekly,True,54.69,True,False,61,Compromised Credentials,False,46.75,4
RAN202401778,2024-01-18 00:00:00,Clinic,Medium,16,50-350,More than once per day,True,27.84,False,False,25,Compromised Credentials,True,59.47,2
RAN202401779,2024-05-26 19:00:00,Hospital,Large,15,350+,Weekly,True,62.53,True,False,23,Exploited Vulnerability,True,65.51,3
RAN202401780,2024-12-08 07:00:00,Insurance,Large,15,1-50,Daily,True,54.76,True,False,59,RDP Exploit,False,26.14,2
RAN202401781,2024-06-02 01:00:00,Hospital,Large,1,1-50,Daily,False,45.91,True,False,2,Exploited Vulnerability,True,68.05,3
RAN202401782,2024-01-23 03:00:00,Pharma,Medium,24,50-350,Weekly,False,61.0,True,False,40,RDP Exploit,True,63.89,5
RAN202401783,2024-07-04 11:00:00,Clinic,Medium,23,50-350,Daily,False,83.53,True,False,51,Phishing Email,False,28.07,5
RAN202401784,2024-10-19 01:00:00,Clinic,Small,23,1-50,Daily,True,60.15,True,True,91,Compromised Credentials,False,38.42,7
RAN202401785,2024-03-24 00:00:00,Clinic,Medium,12,50-350,Weekly,True,73.15,True,True,86,Infected Removable Media,False,33.46,5
RAN202401786,2024-11-14 12:00:00,Insurance,Large,10,350+,Daily,True,41.53,False,False,24,Compromised Credentials,False,25.61,5
RAN202401787,2024-10-23 05:00:00,Clinic,Medium,14,350+,Daily,True,60.07,False,False,33,Compromised Credentials,True,60.16,5
RAN202401788,2024-10-22 10:00:00,Clinic,Small,10,350+,Weekly,True,82.88,True,False,30,Compromised Credentials,True,53.49,2
RAN202401789,2024-02-24 19:00:00,Hospital,Large,10,350+,Weekly,False,52.66,True,False,15,Exploited Vulnerability,True,64.08,3
RAN202401790,2024-07-07 05:00:00,Clinic,Medium,20,50-350,More than once per day,True,51.72,True,False,46,Phishing Email,True,75.91,6
RAN202401791,2024-03-27 01:00:00,Hospital,Large,11,350+,Daily,False,78.95,True,True,23,Exploited Vulnerability,False,35.47,1
RAN202401792,2024-11-23 19:00:00,Research Lab,Small,22,1-50,More than once per day,True,70.34,True,False,70,Phishing Email,True,54.0,4
RAN202401793,2024-03-16 13:00:00,Clinic,Small,16,1-50,Daily,True,60.2,True,True,88,RDP Exploit,True,43.58,1
RAN202401794,2024-08-19 12:00:00,Clinic,Small,9,1-50,Weekly,True,57.5,True,False,71,Compromised Credentials,False,30.73,7
RAN202401795,2024-01-24 22:00:00,Hospital,Medium,15,50-350,Monthly,True,80.36,True,True,77,Exploited Vulnerability,True,27.39,7
RAN202401796,2024-01-28 15:00:00,Hospital,Large,14,1-50,Monthly,True,65.49,True,False,80,Compromised Credentials,False,37.07,6
RAN202401797,2024-10-21 21:00:00,Research Lab,Medium,19,350+,More than once per day,False,37.55,True,False,13,Exploited Vulnerability,True,34.15,3
RAN202401798,2024-02-02 06:00:00,Hospital,Medium,9,1-50,Daily,False,65.64,True,False,40,Exploited Vulnerability,False,25.35,2
RAN202401799,2024-03-29 22:00:00,Hospital,Large,4,1-50,Weekly,True,63.34,True,False,38,Compromised Credentials,False,31.31,6
RAN202401800,2024-07-08 15:00:00,Hospital,Medium,21,50-350,More than once per day,True,35.82,True,False,41,Exploited Vulnerability,False,30.08,7
RAN202401801,2024-04-11 22:00:00,Pharma,Large,7,1-50,Weekly,False,36.84,True,True,28,Phishing Email,True,59.13,3
RAN202401802,2024-09-05 18:00:00,Research Lab,Small,22,1-50,Weekly,False,70.53,True,False,67,Compromised Credentials,True,44.34,4
RAN202401803,2024-05-26 12:00:00,Hospital,Medium,8,1-50,Monthly,True,76.34,True,False,70,Infected Removable Media,True,49.77,7
RAN202401804,2024-06-08 23:00:00,Hospital,Medium,24,50-350,More than once per day,False,30.36,True,False,21,Compromised Credentials,False,51.24,7
RAN202401805,2024-01-16 19:00:00,Hospital,Medium,8,50-350,Daily,True,54.57,True,False,35,Exploited Vulnerability,False,34.45,6
RAN202401806,2024-10-28 04:00:00,Research Lab,Medium,19,50-350,Weekly,True,60.4,True,False,50,Exploited Vulnerability,False,33.25,3
RAN202401807,2024-10-08 03:00:00,Clinic,Medium,15,50-350,Weekly,True,69.56,True,False,79,Compromised Credentials,True,61.05,5
RAN202401808,2024-09-16 07:00:00,Hospital,Medium,16,50-350,Monthly,True,48.66,True,False,59,Compromised Credentials,True,66.81,1
RAN202401809,2024-02-21 05:00:00,Hospital,Large,22,1-50,More than once per day,True,38.06,True,True,28,RDP Exploit,True,73.82,7
RAN202401810,2024-05-09 15:00:00,Hospital,Large,23,1-50,Weekly,True,58.43,True,False,77,RDP Exploit,False,30.33,4
RAN202401811,2024-10-13 09:00:00,Clinic,Medium,9,50-350,Weekly,False,67.01,True,True,20,Compromised Credentials,False,20.87,4
RAN202401812,2024-01-24 05:00:00,Research Lab,Small,12,1-50,More than once per day,False,20.9,True,False,14,Compromised Credentials,True,52.65,1
RAN202401813,2024-05-15 11:00:00,Hospital,Large,16,1-50,Daily,False,67.04,True,True,32,Exploited Vulnerability,False,41.31,2
RAN202401814,2024-05-22 03:00:00,Hospital,Medium,4,50-350,Weekly,True,58.42,True,False,58,Compromised Credentials,True,57.03,1
RAN202401815,2024-08-02 07:00:00,Hospital,Medium,5,50-350,Daily,True,50.63,True,False,43,Compromised Credentials,False,43.71,7
RAN202401816,2024-12-23 12:00:00,Pharma,Large,8,1-50,Daily,True,54.58,True,False,62,Exploited Vulnerability,True,63.35,1
RAN202401817,2024-04-13 20:00:00,Hospital,Large,1,1-50,Weekly,False,40.21,False,False,15,Exploited Vulnerability,False,37.1,1
RAN202401818,2024-03-29 04:00:00,Research Lab,Medium,6,350+,Daily,True,54.41,True,False,31,Exploited Vulnerability,False,38.08,7
RAN202401819,2024-07-14 04:00:00,Clinic,Medium,15,350+,Monthly,True,63.37,True,True,31,RDP Exploit,True,56.66,2
RAN202401820,2024-02-21 04:00:00,Hospital,Medium,4,50-350,Daily,False,46.51,True,False,13,Exploited Vulnerability,True,67.31,4
RAN202401821,2024-01-15 23:00:00,Hospital,Medium,21,50-350,Daily,True,34.29,True,False,35,Compromised Credentials,True,63.91,6
RAN202401822,2024-06-03 05:00:00,Hospital,Medium,11,50-350,Monthly,True,40.27,True,True,39,Exploited Vulnerability,True,70.78,3
RAN202401823,2024-04-25 00:00:00,Clinic,Medium,5,350+,Monthly,False,73.27,True,False,11,Compromised Credentials,False,19.66,1
RAN202401824,2024-02-18 06:00:00,Research Lab,Small,18,350+,More than once per day,True,40.83,True,False,27,Exploited Vulnerability,True,67.53,2
RAN202401825,2024-06-28 02:00:00,Clinic,Small,24,1-50,Weekly,True,60.15,True,False,90,Compromised Credentials,True,48.82,3
RAN202401826,2024-05-10 19:00:00,Clinic,Medium,15,350+,More than once per day,True,35.16,True,False,11,Phishing Email,False,0.0,6
RAN202401827,2024-01-21 20:00:00,Hospital,Large,18,1-50,More than once per day,True,33.18,True,False,42,Exploited Vulnerability,True,62.07,7
RAN202401828,2024-01-17 12:00:00,Pharma,Medium,20,1-50,Daily,True,50.14,True,False,86,Phishing Email,True,44.41,6
RAN202401829,2024-10-09 20:00:00,Research Lab,Medium,13,50-350,Daily,False,60.26,False,False,31,Exploited Vulnerability,True,68.48,3
RAN202401830,2024-07-12 22:00:00,Hospital,Medium,5,50-350,Weekly,True,55.29,True,False,48,Compromised Credentials,False,31.35,4
RAN202401831,2024-06-02 10:00:00,Pharma,Large,1,350+,Weekly,False,56.65,True,True,14,Compromised Credentials,False,31.84,6
RAN202401832,2024-08-09 06:00:00,Clinic,Small,22,1-50,Monthly,True,89.4,False,False,101,Phishing Email,False,30.38,7
RAN202401833,2024-10-07 12:00:00,Clinic,Medium,18,50-350,Weekly,True,46.52,True,False,59,Exploited Vulnerability,True,56.66,5
RAN202401834,2024-04-24 01:00:00,Research Lab,Medium,14,350+,Daily,False,49.85,True,False,14,Compromised Credentials,True,67.93,3
RAN202401835,2024-07-23 09:00:00,Insurance,Large,5,350+,Weekly,True,45.82,True,False,22,Compromised Credentials,False,60.28,1
RAN202401836,2024-08-20 20:00:00,Clinic,Small,6,1-50,Monthly,True,48.87,True,False,34,Phishing Email,False,36.54,3
RAN202401837,2024-11-16 10:00:00,Hospital,Medium,24,1-50,Weekly,False,69.11,True,True,61,Exploited Vulnerability,False,36.46,5
RAN202401838,2024-08-28 22:00:00,Hospital,Medium,16,50-350,Weekly,True,47.91,True,False,70,Compromised Credentials,True,64.37,7
RAN202401839,2024-11-19 03:00:00,Pharma,Medium,22,1-50,Monthly,True,53.04,True,False,75,Phishing Email,True,49.7,5
RAN202401840,2024-11-02 08:00:00,Hospital,Large,21,350+,More than once per day,False,24.6,True,True,8,Compromised Credentials,True,25.69,7
RAN202401841,2024-12-17 22:00:00,Hospital,Large,12,350+,Weekly,True,54.94,True,False,25,Compromised Credentials,True,72.53,4
RAN202401842,2024-02-14 00:00:00,Clinic,Small,20,1-50,Monthly,True,58.96,True,True,82,Exploited Vulnerability,True,50.26,2
RAN202401843,2024-07-21 19:00:00,Clinic,Small,18,1-50,Monthly,True,55.8,True,False,73,Compromised Credentials,True,58.33,6
RAN202401844,2024-02-11 12:00:00,Clinic,Small,2,1-50,Daily,True,70.06,True,False,66,Compromised Credentials,False,24.04,6
RAN202401845,2024-10-06 09:00:00,Pharma,Large,23,350+,Daily,True,56.41,True,False,35,Exploited Vulnerability,False,38.78,6
RAN202401846,2024-08-24 12:00:00,Hospital,Large,21,1-50,Weekly,True,57.57,True,False,74,Exploited Vulnerability,True,55.77,4
RAN202401847,2024-06-22 11:00:00,Hospital,Medium,23,50-350,Daily,True,50.72,True,False,65,Compromised Credentials,True,56.94,7
RAN202401848,2024-02-26 08:00:00,Hospital,Medium,13,50-350,Weekly,True,65.95,True,False,62,Phishing Email,False,34.32,6
RAN202401849,2024-03-21 19:00:00,Insurance,Medium,17,50-350,Daily,True,60.33,True,False,54,Compromised Credentials,True,22.09,7
RAN202401850,2024-06-03 13:00:00,Clinic,Small,17,1-50,Daily,True,67.25,False,True,87,RDP Exploit,False,23.6,5
RAN202401851,2024-09-20 20:00:00,Hospital,Large,16,1-50,Daily,True,44.37,True,False,51,Malicious Website,False,51.78,2
RAN202401852,2024-03-02 03:00:00,Insurance,Large,21,350+,Daily,False,49.26,True,False,20,Exploited Vulnerability,True,75.37,6
RAN202401853,2024-06-22 18:00:00,Insurance,Large,18,350+,Daily,False,48.11,True,True,12,Compromised Credentials,False,40.25,6
RAN202401854,2024-05-08 21:00:00,Insurance,Medium,8,50-350,Daily,False,60.19,True,False,40,Compromised Credentials,False,17.95,6
RAN202401855,2024-05-23 20:00:00,Pharma,Large,3,1-50,Daily,True,39.75,True,False,36,Exploited Vulnerability,True,42.02,7
RAN202401856,2024-12-19 15:00:00,Hospital,Medium,17,1-50,Daily,True,54.36,True,False,60,Phishing Email,False,28.89,6
RAN202401857,2024-06-13 17:00:00,Research Lab,Medium,18,50-350,More than once per day,True,36.38,True,False,32,Exploited Vulnerability,False,31.06,6
RAN202401858,2024-10-19 07:00:00,Clinic,Small,23,1-50,Daily,False,65.09,True,False,61,RDP Exploit,False,10.6,7
RAN202401859,2024-05-21 16:00:00,Insurance,Large,6,350+,Weekly,True,42.29,True,False,21,Exploited Vulnerability,False,64.95,4
RAN202401860,2024-03-16 20:00:00,Research Lab,Medium,8,50-350,Weekly,False,52.04,True,False,31,Compromised Credentials,True,69.32,1
RAN202401861,2024-01-05 11:00:00,Research Lab,Small,23,1-50,Daily,False,56.33,True,False,42,Compromised Credentials,True,50.7,3
RAN202401862,2024-04-03 22:00:00,Clinic,Medium,13,350+,More than once per day,True,32.31,True,False,17,Compromised Credentials,True,83.84,1
RAN202401863,2024-11-05 11:00:00,Hospital,Large,8,350+,Weekly,True,52.94,True,False,24,Phishing Email,True,67.16,1
RAN202401864,2024-07-12 09:00:00,Clinic,Small,19,1-50,Daily,True,60.05,True,False,65,Compromised Credentials,True,54.26,3
RAN202401865,2024-03-25 17:00:00,Pharma,Medium,6,50-350,Monthly,True,64.96,True,False,62,Compromised Credentials,True,54.41,6
RAN202401866,2024-05-01 01:00:00,Pharma,Large,23,1-50,Weekly,True,46.04,True,False,64,Compromised Credentials,True,65.76,3
RAN202401867,2024-07-25 00:00:00,Hospital,Medium,15,1-50,Daily,False,60.9,True,True,42,Compromised Credentials,True,48.43,6
RAN202401868,2024-05-13 09:00:00,Hospital,Medium,10,1-50,Daily,True,57.11,True,False,61,Exploited Vulnerability,False,11.17,7
RAN202401869,2024-11-01 15:00:00,Hospital,Medium,17,50-350,Daily,True,64.8,False,False,48,RDP Exploit,True,54.98,5
RAN202401870,2024-09-06 02:00:00,Research Lab,Medium,1,350+,More than once per day,True,22.76,True,True,8,Exploited Vulnerability,False,41.19,3
RAN202401871,2024-12-23 00:00:00,Insurance,Medium,7,50-350,More than once per day,False,37.88,True,False,8,Exploited Vulnerability,False,34.53,1
RAN202401872,2024-03-30 17:00:00,Hospital,Medium,13,1-50,Daily,False,55.83,True,False,35,Compromised Credentials,False,35.3,7
RAN202401873,2024-07-04 18:00:00,Clinic,Medium,3,50-350,Weekly,False,57.31,True,False,13,Compromised Credentials,False,46.94,7
RAN202401874,2024-05-06 02:00:00,Insurance,Medium,19,1-50,Daily,False,40.91,True,False,36,Compromised Credentials,False,19.19,6
RAN202401875,2024-03-04 20:00:00,Research Lab,Small,15,350+,More than once per day,True,73.06,True,False,37,Phishing Email,False,43.45,7
RAN202401876,2024-04-18 09:00:00,Clinic,Medium,5,50-350,Weekly,True,53.5,True,False,44,Exploited Vulnerability,True,48.95,6
RAN202401877,2024-06-17 17:00:00,Clinic,Small,11,1-50,Daily,True,87.79,True,False,101,Phishing Email,True,42.33,3
RAN202401878,2024-02-16 13:00:00,Clinic,Small,22,1-50,Daily,True,38.76,False,False,77,Exploited Vulnerability,False,33.67,5
RAN202401879,2024-09-07 14:00:00,Hospital,Medium,18,50-350,Daily,False,54.05,True,False,39,Compromised Credentials,True,61.15,7
RAN202401880,2024-01-14 07:00:00,Clinic,Small,3,1-50,Weekly,True,62.32,True,False,65,Compromised Credentials,True,45.33,2
RAN202401881,2024-06-21 23:00:00,Clinic,Medium,6,50-350,Monthly,True,40.69,True,False,31,Compromised Credentials,False,38.86,4
RAN202401882,2024-11-14 11:00:00,Insurance,Medium,3,1-50,More than once per day,True,33.08,False,False,33,Phishing Email,True,49.74,6
RAN202401883,2024-12-13 21:00:00,Clinic,Small,5,1-50,Daily,True,65.6,False,False,70,Exploited Vulnerability,False,22.27,7
RAN202401884,2024-01-24 10:00:00,Research Lab,Medium,9,50-350,Daily,False,72.56,True,False,33,Compromised Credentials,True,47.18,1
RAN202401885,2024-03-30 18:00:00,Hospital,Large,19,350+,Daily,True,44.59,True,False,12,Compromised Credentials,False,26.71,3
RAN202401886,2024-02-05 13:00:00,Clinic,Small,13,350+,Daily,False,67.29,True,False,26,Compromised Credentials,False,28.5,2
RAN202401887,2024-11-27 11:00:00,Hospital,Large,6,1-50,Weekly,True,65.91,True,False,63,Malicious Website,False,18.02,4
RAN202401888,2024-04-17 21:00:00,Hospital,Medium,11,1-50,Monthly,True,68.95,True,True,71,RDP Exploit,False,23.35,7
RAN202401889,2024-09-02 00:00:00,Research Lab,Small,21,1-50,Daily,False,59.76,True,False,52,Exploited Vulnerability,False,27.68,4
RAN202401890,2024-06-22 05:00:00,Pharma,Medium,21,50-350,Daily,False,41.34,True,False,36,Compromised Credentials,False,36.75,6
RAN202401891,2024-05-26 18:00:00,Hospital,Medium,14,50-350,Weekly,True,78.46,True,False,65,Exploited Vulnerability,True,47.31,4
RAN202401892,2024-04-07 01:00:00,Clinic,Medium,6,350+,Daily,True,71.77,True,False,25,Phishing Email,False,39.83,7
RAN202401893,2024-07-19 18:00:00,Insurance,Large,6,350+,Daily,True,47.44,True,False,25,Phishing Email,True,71.66,6
RAN202401894,2024-04-26 13:00:00,Hospital,Large,17,1-50,Daily,True,62.21,False,False,41,Exploited Vulnerability,True,52.39,7
RAN202401895,2024-10-04 14:00:00,Clinic,Medium,11,50-350,Daily,False,73.84,True,False,36,Phishing Email,True,13.15,7
